Gene	Comparison	Set	Term ID	Description	Annotated	Expected	Observed	Fold Enrichment	Adjusted p value	-log10(pvalue)
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17373	metanephros	3678	272.97	487	1.78	3.55e-07	6.44977164694491
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:32905	jaw	2707	200.90	375	1.87	5.59e-07	6.25258819211358
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16840	liver and biliary system	2091	155.19	301	1.94	8.39e-07	6.0762380391713
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16727	respiratory system	2747	203.87	377	1.85	8.39e-07	6.0762380391713
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16262	oral region	3472	257.68	460	1.79	8.39e-07	6.0762380391713
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16846	liver	2086	154.81	299	1.93	8.80e-07	6.05551732784983
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:32886	alimentary system mesenchyme	431	31.99	88	2.75	8.80e-07	6.05551732784983
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16853	trachea	956	70.95	157	2.21	2.23e-06	5.65169513695184
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16247	gut	4249	315.34	541	1.72	2.84e-06	5.54668165995296
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16728	lung	2467	183.09	340	1.86	2.84e-06	5.54668165995296
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16246	alimentary system	5211	386.74	644	1.67	2.84e-06	5.54668165995296
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16367	genitourinary system	5286	392.31	650	1.66	3.40e-06	5.46852108295774
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16688	heart atrium	1022	75.85	164	2.16	3.40e-06	5.46852108295774
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17924	upper jaw	1872	138.93	269	1.94	3.55e-06	5.4497716469449
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17359	maxillary process	1399	103.83	214	2.06	3.76e-06	5.42481215507234
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16748	tail	2038	151.25	288	1.90	4.00e-06	5.39794000867204
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:18425	gland	3812	282.91	488	1.72	8.41e-06	5.07520400420209
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17366	urinary system	4755	352.90	590	1.67	9.38e-06	5.02779716162093
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:28136	renal cortical interstitium	179	13.28	44	3.31	9.84e-06	5.00700490156866
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:35993	vascular element	870	64.57	141	2.18	1.62e-05	4.79048498545737
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16072	primitive streak	225	16.70	51	3.05	1.73e-05	4.7619538968712
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17213	skeleton	2711	201.20	361	1.79	2.34e-05	4.63078414258986
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:35773	skeletal system	2714	201.42	361	1.79	2.54e-05	4.59516628338006
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:18771	hair follicle	1143	84.83	174	2.05	2.98e-05	4.52578373592374
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:32906	tooth	1968	146.06	274	1.88	2.98e-05	4.52578373592374
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:32743	blood vessel	852	63.23	137	2.17	2.98e-05	4.52578373592374
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16738	lower respiratory tract	1050	77.93	162	2.08	2.98e-05	4.52578373592374
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16737	respiratory tract	1066	79.11	164	2.07	2.98e-05	4.52578373592374
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16104	cardiovascular system	2297	170.47	312	1.83	2.98e-05	4.52578373592374
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16105	heart	2025	150.29	280	1.86	3.06e-05	4.51427857351842
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16177	trunk mesenchyme	857	63.60	138	2.17	3.06e-05	4.51427857351842
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17412	forelimb	2188	162.38	299	1.84	3.06e-05	4.51427857351842
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:37597	heart and pericardium	2054	152.44	283	1.86	3.35e-05	4.47495519296315
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:35968	respiratory system mesenchyme	277	20.56	57	2.77	5.02e-05	4.29929628285498
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17382	genital tubercle	1425	105.76	214	2.02	5.02e-05	4.29929628285498
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:35905	vascular system	966	71.69	150	2.09	5.15e-05	4.28819277095881
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:35327	exocrine gland	2048	151.99	281	1.85	5.15e-05	4.28819277095881
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:35329	exocrine system	2048	151.99	281	1.85	5.15e-05	4.28819277095881
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16096	surface ectoderm	452	33.55	82	2.44	5.16e-05	4.28735029837279
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:32909	gut mesenchyme	265	19.67	56	2.85	5.16e-05	4.28735029837279
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:35306	endocrine system	1960	145.46	270	1.86	5.64e-05	4.24872089601666
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:35999	endocrine gland	1960	145.46	270	1.86	5.64e-05	4.24872089601666
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17751	salivary gland	1968	146.06	271	1.86	5.75e-05	4.24033215531037
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16723	oral region gland	1973	146.43	271	1.85	6.34e-05	4.19791074211827
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:32837	telencephalon septum	1193	88.54	177	2.00	7.15e-05	4.14569395819892
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17381	reproductive system	3987	295.90	498	1.68	7.32e-05	4.13548891894161
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:37283	appendage	3646	270.59	460	1.70	8.61e-05	4.06499684854635
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16074	non-neural ectoderm	590	43.79	100	2.28	9.32e-05	4.03058408764602
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:36002	auditory system	2481	184.13	329	1.79	9.32e-05	4.03058408764602
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:37985	vestibulo-auditory system	2481	184.13	329	1.79	9.32e-05	4.03058408764602
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16193	ear	2481	184.13	329	1.79	9.32e-05	4.03058408764602
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:32714	musculoskeletal system	3217	238.75	411	1.72	1.17e-04	3.93181413825384
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16194	inner ear	2057	152.66	279	1.83	1.23e-04	3.9100948885606
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16405	limb	3399	252.26	431	1.71	1.27e-04	3.89619627904404
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:18769	hair	977	72.51	148	2.04	1.58e-04	3.80134291304558
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:32866	lung mesenchyme	258	19.15	52	2.72	2.25e-04	3.64781748188864
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16382	1st branchial arch mandibular component	217	16.10	46	2.86	2.27e-04	3.64397414280688
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:35577	musculature	1844	136.85	252	1.84	2.34e-04	3.63078414258986
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:37054	unsegmented mesenchyme	180	13.36	40	2.99	2.34e-04	3.63078414258986
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:18815	gut gland	2663	197.64	346	1.75	2.35e-04	3.62893213772826
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17024	stomach mesentery	431	31.99	76	2.38	2.45e-04	3.61083391563547
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17021	stomach	1969	146.13	266	1.82	2.45e-04	3.61083391563547
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16916	hindbrain	4915	364.77	593	1.63	2.64e-04	3.57839607313017
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17524	integumental system	2545	188.88	332	1.76	2.72e-04	3.5654310959658
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16183	trunk paraxial mesenchyme	617	45.79	102	2.23	2.84e-04	3.54668165995296
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:32757	paraxial mesenchyme	1002	74.36	150	2.02	3.37e-04	3.47237009912866
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17525	skin	2466	183.02	322	1.76	3.59e-04	3.44490555142168
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:26720	vibrissa follicle	1068	79.26	157	1.98	3.64e-04	3.43889861635094
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:35618	oral region mesenchyme	258	19.15	51	2.66	4.01e-04	3.39685562737982
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:36556	corpora quadrigemina	1494	110.88	208	1.88	4.49e-04	3.34775365899668
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17025	dorsal mesogastrium	411	30.50	72	2.36	4.65e-04	3.33254704711005
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17362	palatal shelf	883	65.53	137	2.09	4.79e-04	3.31966448658544
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17815	inner ear labyrinth	1051	78.00	154	1.97	4.90e-04	3.30980391997149
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:19051	tectum	1515	112.44	210	1.87	5.07e-04	3.29499204066666
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16669	otocyst	518	38.44	88	2.29	5.22e-04	3.28232949699774
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:36670	lower urinary tract	3046	226.06	386	1.71	5.40e-04	3.26760624017703
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:36033	germ layer	6128	454.80	723	1.59	5.40e-04	3.26760624017703
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16189	trunk unsegmented mesenchyme	138	10.24	32	3.12	5.98e-04	3.22329881601159
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17072	metencephalon lateral wall	3895	289.07	479	1.66	6.03e-04	3.21968268785985
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16981	midbrain roof plate	1555	115.41	214	1.85	6.06e-04	3.21752737583371
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16069	embryo ectoderm	6019	446.71	711	1.59	6.08e-04	3.21609642072726
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:18765	hemolymphoid system	2131	158.15	281	1.78	6.54e-04	3.18442225167573
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17503	pancreas	1575	116.89	216	1.85	6.64e-04	3.17783192063198
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17661	right lung	323	23.97	59	2.46	6.64e-04	3.17783192063198
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:35961	embryo mesenchyme	3089	229.25	392	1.71	7.08e-04	3.14996674231023
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17458	hindlimb	2187	162.31	287	1.77	7.15e-04	3.14569395819892
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:35974	female reproductive system mesenchyme	172	12.77	37	2.90	7.28e-04	3.13786862068696
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16097	mesenchyme	3100	230.07	393	1.71	7.28e-04	3.13786862068696
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:35985	ectoderm	6029	447.45	711	1.59	7.40e-04	3.13076828026902
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16148	future hindbrain	570	42.30	93	2.20	7.99e-04	3.09745322068601
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:32891	tooth mesenchyme	174	12.91	37	2.87	7.99e-04	3.09745322068601
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:18535	spleen primordium	405	30.06	72	2.40	8.24e-04	3.08407278830288
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16245	visceral organ system	7290	541.03	835	1.54	8.27e-04	3.08249449044745
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16548	foregut	3555	263.84	440	1.67	8.39e-04	3.0762380391713
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16117	branchial arch	1084	80.45	157	1.95	8.63e-04	3.06398920428479
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16118	1st branchial arch	686	50.91	108	2.12	8.99e-04	3.04624030826677
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:32816	salivary gland epithelium	45	3.34	15	4.49	9.50e-04	3.02227639471115
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:35998	pituitary gland	1177	87.35	167	1.91	9.50e-04	3.02227639471115
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:35962	female reproductive system epithelium	131	9.72	30	3.09	9.50e-04	3.02227639471115
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16140	future midbrain	381	28.28	67	2.37	9.73e-04	3.01188715973165
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17071	metencephalon	4070	302.06	495	1.64	1.11e-03	2.95467702121334
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:35593	neural plate	260	19.30	49	2.54	1.17e-03	2.93181413825384
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16744	mesonephros	606	44.97	96	2.13	1.17e-03	2.93181413825384
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:36594	eye anterior segment	1002	74.36	145	1.95	1.17e-03	2.93181413825384
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:32869	superior colliculus	1258	93.36	176	1.89	1.19e-03	2.92445303860747
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17653	left lung	325	24.12	58	2.40	1.22e-03	2.91364016932525
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17550	medulla oblongata	2462	182.72	316	1.73	1.22e-03	2.91364016932525
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17068	thyroid gland	980	72.73	142	1.95	1.28e-03	2.89279003035213
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:31857	trunk	1646	122.16	222	1.82	1.29e-03	2.88941028970075
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:32705	limb mesenchyme	1211	89.88	170	1.89	1.29e-03	2.88941028970075
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17185	tongue	1735	128.76	232	1.80	1.29e-03	2.88941028970075
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:36885	gustatory system	1735	128.76	232	1.80	1.29e-03	2.88941028970075
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16089	future brain	5776	428.67	676	1.58	1.34e-03	2.87289520163519
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:37245	craniocervical region bone	1797	133.37	239	1.79	1.38e-03	2.86012091359876
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16974	midbrain	4210	312.45	509	1.63	1.38e-03	2.86012091359876
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16469	nervous system	7337	544.52	836	1.54	1.42e-03	2.84771165561694
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16164	neural tube	689	51.13	107	2.09	1.42e-03	2.84771165561694
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16749	tail mesenchyme	492	36.51	80	2.19	1.42e-03	2.84771165561694
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:32870	inferior colliculus	1382	102.57	190	1.85	1.42e-03	2.84771165561694
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:36704	mystacial pad	1911	141.83	252	1.78	1.42e-03	2.84771165561694
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16580	tail bud	42	3.12	14	4.49	1.50e-03	2.82390874094432
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16071	embryo mesoderm	371	27.53	64	2.32	1.58e-03	2.80134291304558
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16706	pharynx	1916	142.20	252	1.77	1.64e-03	2.7851561519523
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17529	vibrissa	1910	141.75	251	1.77	1.82e-03	2.73992861201493
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:32892	dental papilla	118	8.76	27	3.08	1.84e-03	2.73518217699046
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16894	brain	6605	490.20	760	1.55	2.05e-03	2.68824613894425
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17679	thoracic vertebral cartilage condensation	28	2.08	11	5.29	2.05e-03	2.68824613894425
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16557	foregut gland	2047	151.92	270	1.78	2.07e-03	2.68402965454308
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:32780	pallidum	879	65.24	128	1.96	2.11e-03	2.67571754470231
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17662	right lung mesenchyme	49	3.64	15	4.12	2.37e-03	2.6252516539899
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:31109	dermomyotome	231	17.14	44	2.57	2.43e-03	2.61439372640169
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17952	renal cortex	2058	152.74	267	1.75	2.48e-03	2.60554831917378
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:18215	midbrain tegmentum	1414	104.94	192	1.83	2.50e-03	2.60205999132796
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16715	hindgut	603	44.75	93	2.08	2.50e-03	2.60205999132796
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17331	heart ventricle	1088	80.75	153	1.89	2.52e-03	2.59859945921846
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:30901	urethra	2472	183.46	314	1.71	2.55e-03	2.59345981956604
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:35207	central nervous system roof plate	1685	125.05	225	1.80	2.55e-03	2.59345981956604
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:19279	renal medulla	557	41.34	87	2.10	2.64e-03	2.57839607313017
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17549	corpus striatum	1837	136.33	241	1.77	2.64e-03	2.57839607313017
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17078	metencephalon basal plate	2212	164.17	284	1.73	2.64e-03	2.57839607313017
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:36062	cranium bone primordium	944	70.06	136	1.94	2.70e-03	2.56863623584101
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:32782	bone	2003	148.65	260	1.75	2.70e-03	2.56863623584101
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:35987	mesoderm	396	29.39	68	2.31	2.80e-03	2.55284196865778
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16808	medial-nasal process	55	4.08	16	3.92	2.82e-03	2.54975089168064
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:35796	spinal ganglion or nerve	3177	235.78	392	1.66	2.84e-03	2.54668165995296
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16665	peripheral nervous system	3385	251.22	415	1.65	2.84e-03	2.54668165995296
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16470	central nervous system	7210	535.10	820	1.53	2.90e-03	2.53760200210104
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16092	future spinal cord	2040	151.40	264	1.74	2.92e-03	2.53461714855158
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17927	upper jaw skeleton	444	32.95	72	2.19	2.93e-03	2.53313237964589
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:35975	male reproductive system mesenchyme	243	18.03	45	2.50	2.93e-03	2.53313237964589
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17680	cranium	1627	120.75	216	1.79	2.94e-03	2.53165266958784
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:31169	somite	867	64.35	127	1.97	2.98e-03	2.52578373592374
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:26220	pancreas mesenchyme	56	4.16	16	3.85	2.98e-03	2.52578373592374
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:28281	renal proximal tubule	238	17.66	44	2.49	2.98e-03	2.52578373592374
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16666	spinal component of peripheral nervous system	3181	236.08	392	1.66	2.99e-03	2.52432881167557
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16895	forebrain	5750	426.74	669	1.57	2.99e-03	2.52432881167557
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16098	head mesenchyme	504	37.40	80	2.14	3.14e-03	2.50307035192678
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:36776	brain roof plate	1669	123.87	222	1.79	3.14e-03	2.50307035192678
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17065	foregut-midgut junction gland	1575	116.89	216	1.85	3.14e-03	2.50307035192678
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16680	nasal process	188	13.95	37	2.65	3.14e-03	2.50307035192678
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17838	lens	753	55.88	111	1.99	3.17e-03	2.49894073778225
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17544	cerebral cortex	4041	299.91	486	1.62	3.22e-03	2.49214412830417
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16668	dorsal root ganglion	3140	233.04	387	1.66	3.22e-03	2.49214412830417
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17357	mandibular process mesenchyme	56	4.16	16	3.85	3.31e-03	2.48017200622428
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16363	foregut-midgut junction	1692	125.57	231	1.84	3.31e-03	2.48017200622428
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17654	left lung mesenchyme	46	3.41	14	4.10	3.33e-03	2.47755576649368
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16667	spinal ganglion	3171	235.34	390	1.66	3.50e-03	2.45593195564972
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:36596	sensory ganglion	3171	235.34	390	1.66	3.50e-03	2.45593195564972
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:18326	renal medullary interstitium	99	7.35	23	3.13	3.50e-03	2.45593195564972
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16576	genitourinary system mesenchyme	169	12.54	34	2.71	3.58e-03	2.44611697335613
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:32679	brain ventricular layer	2078	154.22	267	1.73	3.59e-03	2.44490555142168
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16184	trunk somite	533	39.56	84	2.12	3.77e-03	2.42365864979421
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:35209	ventricular layer	2133	158.30	273	1.72	3.86e-03	2.41341269532824
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17563	pons	2188	162.38	279	1.72	4.11e-03	2.38615817812393
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16095	future spinal cord neural plate	94	6.98	22	3.15	4.11e-03	2.38615817812393
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:18022	viscerocranium	1197	88.84	164	1.85	4.11e-03	2.38615817812393
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:29173	nephric duct of male, rest of	52	3.86	15	3.89	4.15e-03	2.38195190328791
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:35585	nasal process ectoderm	22	1.63	9	5.51	4.20e-03	2.3767507096021
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17547	cerebral cortex ventricular layer	526	39.04	82	2.10	4.20e-03	2.3767507096021
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:18426	adrenal gland	1082	80.30	150	1.87	4.40e-03	2.35654732351381
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16910	telencephalon	5362	397.95	625	1.57	5.37e-03	2.27002571430044
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:36867	craniocervical region	7978	592.09	894	1.51	5.37e-03	2.27002571430044
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:31858	head	7978	592.09	894	1.51	5.37e-03	2.27002571430044
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16751	tail paraxial mesenchyme	332	24.64	56	2.27	5.37e-03	2.27002571430044
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:32814	peripheral nervous system ganglion	3244	240.76	396	1.64	5.37e-03	2.27002571430044
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:35154	atrioventricular valve	28	2.08	10	4.81	5.38e-03	2.26921772433361
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:30984	female external genitalia	78	5.79	19	3.28	5.69e-03	2.24488773360493
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:32755	branchial arch mesenchyme	201	14.92	38	2.55	5.84e-03	2.2335871528876
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17954	early nephron	696	51.65	102	1.97	5.95e-03	2.22548303427145
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:32857	midbrain-hindbrain junction	84	6.23	20	3.21	5.98e-03	2.22329881601159
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17073	metencephalon alar plate	3304	245.21	402	1.64	5.98e-03	2.22329881601159
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17523	thymus primordium	1890	140.27	247	1.76	5.98e-03	2.22329881601159
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:30870	primitive bladder	192	14.25	37	2.60	6.25e-03	2.20411998265592
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16389	1st branchial arch maxillary component ectoderm	15	1.11	7	6.29	6.41e-03	2.19314197048118
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17787	cerebellum	3262	242.09	397	1.64	6.95e-03	2.15801519540989
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:16756	tail neural plate	15	1.11	7	6.29	7.00e-03	2.15490195998574
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:17379	urogenital sinus	2529	187.69	315	1.68	7.05e-03	2.1518108830086
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:35728	reproductive system mesenchyme	341	25.31	58	2.29	7.10e-03	2.14874165128092
Gpr107	hom_vs_het_wt	mrna_as_wt	EMAPA:32618	limb interdigital region	172	12.77	33	2.59	7.22e-03	2.14146280243036
